recovery_id,recovery_project_reference,datacenter_reference,deployment_id,recovery_guid,recovery_latitude,recovery_longitude,recovery_datetime_utc,recovery_outcome,data_offloaded,offload_datetime_utc,log_filenames,recovery_comments
ACB024-VR2W-113668-2,ACB,OTN-Global,ACB024-VR2W-113668-2,OTN-GlobalACBACB024-VR2W-113668-2ACB024-VR2W-113668-2,69.08333,-105.32318,2015-07-30T20:45:00Z,RECOVERD,N,NULL,NULL,Deployment/Recovery Notes: VR2W serial number not recorded when deployed.
ACB022-VR2W-113668-3,ACB,OTN-Global,ACB022-VR2W-113668-3,OTN-GlobalACBACB022-VR2W-113668-3ACB022-VR2W-113668-3,69.14072,-105.98547,2016-07-28T02:59:59Z,RECOVERD,N,NULL,NULL,NULL
ACB023-VR2W-124670-3,ACB,OTN-Global,ACB023-VR2W-124670-3,OTN-GlobalACBACB023-VR2W-124670-3ACB023-VR2W-124670-3,69.08815,-105.29912,2016-07-28T02:59:59Z,RECOVERD,N,NULL,NULL,NULL
ACB016-VR2W-114020-2,ACB,OTN-Global,ACB016-VR2W-114020-2,OTN-GlobalACBACB016-VR2W-114020-2ACB016-VR2W-114020-2,69.36994602,-106.742499,2015-08-03T22:58:24Z,RECOVERD,N,NULL,NULL,NULL
ACB020-VR2W-113620-2,ACB,OTN-Global,ACB020-VR2W-113620-2,OTN-GlobalACBACB020-VR2W-113620-2ACB020-VR2W-113620-2,69.34720298,-106.352448,2015-08-12T21:53:42Z,RECOVERD,N,NULL,NULL,NULL
ACB025-VR2W-113636-2,ACB,OTN-Global,ACB025-VR2W-113636-2,OTN-GlobalACBACB025-VR2W-113636-2ACB025-VR2W-113636-2,69.25097597,-106.885162,2015-08-03T21:05:00Z,RECOVERD,N,NULL,NULL,NULL
ACB026-VR2W-110150-2,ACB,OTN-Global,ACB026-VR2W-110150-2,OTN-GlobalACBACB026-VR2W-110150-2ACB026-VR2W-110150-2,69.24985003,-106.854883,2015-08-03T20:45:00Z,RECOVERD,N,NULL,NULL,NULL
ACB040-VR2W-113310-2,ACB,OTN-Global,ACB040-VR2W-113310-2,OTN-GlobalACBACB040-VR2W-113310-2ACB040-VR2W-113310-2,69.236299,-106.44383,2015-08-03T14:05:00Z,RECOVERD,N,NULL,NULL,NULL
ACB041-VR2W-113625-2,ACB,OTN-Global,ACB041-VR2W-113625-2,OTN-GlobalACBACB041-VR2W-113625-2ACB041-VR2W-113625-2,69.23550599,-106.413872,2015-08-03T13:45:00Z,RECOVERD,N,NULL,NULL,NULL
ACB044-VR2W-113623-2,ACB,OTN-Global,ACB044-VR2W-113623-2,OTN-GlobalACBACB044-VR2W-113623-2ACB044-VR2W-113623-2,69.237448,-106.486323,2015-08-03T14:35:00Z,RECOVERD,N,NULL,NULL,NULL
ACB045-VR2W-113662-1,ACB,OTN-Global,ACB045-VR2W-113662-1,OTN-GlobalACBACB045-VR2W-113662-1ACB045-VR2W-113662-1,69.23881802,-106.527929,2015-08-03T15:45:00Z,RECOVERD,N,NULL,NULL,NULL
ACB046-VR2W-113699-1,ACB,OTN-Global,ACB046-VR2W-113699-1,OTN-GlobalACBACB046-VR2W-113699-1ACB046-VR2W-113699-1,69.24054704,-106.569731,2015-08-03T16:25:00Z,RECOVERD,N,NULL,NULL,NULL
ACB047-VR2W-113307-1,ACB,OTN-Global,ACB047-VR2W-113307-1,OTN-GlobalACBACB047-VR2W-113307-1ACB047-VR2W-113307-1,69.24158698,-106.611795,2015-08-03T16:50:00Z,RECOVERD,N,NULL,NULL,NULL
ACB048-VR2W-113622-1,ACB,OTN-Global,ACB048-VR2W-113622-1,OTN-GlobalACBACB048-VR2W-113622-1ACB048-VR2W-113622-1,69.24308801,-106.654589,2015-08-03T17:20:00Z,RECOVERD,N,NULL,NULL,NULL
ACB049-VR2W-114027-1,ACB,OTN-Global,ACB049-VR2W-114027-1,OTN-GlobalACBACB049-VR2W-114027-1ACB049-VR2W-114027-1,69.24466498,-106.696195,2015-08-03T17:50:00Z,RECOVERD,N,NULL,NULL,NULL
ACB050-VR2W-114022-1,ACB,OTN-Global,ACB050-VR2W-114022-1,OTN-GlobalACBACB050-VR2W-114022-1ACB050-VR2W-114022-1,69.24570903,-106.736591,2015-08-03T19:10:00Z,RECOVERD,N,NULL,NULL,NULL
ACB051-VR2W-113663-1,ACB,OTN-Global,ACB051-VR2W-113663-1,OTN-GlobalACBACB051-VR2W-113663-1ACB051-VR2W-113663-1,69.24758901,-106.779262,2015-08-03T19:40:00Z,RECOVERD,N,NULL,NULL,NULL
ACB052-VR2W-110153-1,ACB,OTN-Global,ACB052-VR2W-110153-1,OTN-GlobalACBACB052-VR2W-110153-1ACB052-VR2W-110153-1,69.24886398,-106.819911,2015-08-03T20:15:00Z,RECOVERD,N,NULL,NULL,NULL
ACB053-VR2W-122716-1,ACB,OTN-Global,ACB053-VR2W-122716-1,OTN-GlobalACBACB053-VR2W-122716-1ACB053-VR2W-122716-1,69.486373,-104.337911,2015-07-29T22:45:00Z,RECOVERD,N,NULL,NULL,NULL
ACB054-VR2W-122711-1,ACB,OTN-Global,ACB054-VR2W-122711-1,OTN-GlobalACBACB054-VR2W-122711-1ACB054-VR2W-122711-1,69.55397297,-104.177806,2015-07-25T21:45:00Z,RECOVERD,N,NULL,NULL,NULL
ACB055-VR2W-122710-1,ACB,OTN-Global,ACB055-VR2W-122710-1,OTN-GlobalACBACB055-VR2W-122710-1ACB055-VR2W-122710-1,69.72408403,-104.49677,2015-07-25T21:00:00Z,RECOVERD,N,NULL,NULL,NULL
ACB056-VR2W-122709-1,ACB,OTN-Global,ACB056-VR2W-122709-1,OTN-GlobalACBACB056-VR2W-122709-1ACB056-VR2W-122709-1,69.87245603,-104.856269,2015-07-25T19:30:00Z,RECOVERD,N,NULL,NULL,NULL
ACB058-VR2W-110119-1,ACB,OTN-Global,ACB058-VR2W-110119-1,OTN-GlobalACBACB058-VR2W-110119-1ACB058-VR2W-110119-1,69.44124802,-106.669808,2015-08-04T01:45:14Z,RECOVERD,N,NULL,NULL,NULL
ACB059-VR2W-113311-1,ACB,OTN-Global,ACB059-VR2W-113311-1,OTN-GlobalACBACB059-VR2W-113311-1ACB059-VR2W-113311-1,69.43866396,-106.694423,2015-08-04T02:01:14Z,RECOVERD,N,NULL,NULL,NULL
ACB061-VR2W-122715-1,ACB,OTN-Global,ACB061-VR2W-122715-1,OTN-GlobalACBACB061-VR2W-122715-1ACB061-VR2W-122715-1,69.37428097,-105.040939,2015-07-29T23:15:00Z,RECOVERD,N,NULL,NULL,NULL
ACB012-VR2W-113303-2,ACB,OTN-Global,ACB012-VR2W-113303-2,OTN-GlobalACBACB012-VR2W-113303-2ACB012-VR2W-113303-2,69.11393,-105.03577,2015-07-23T00:24:59Z,RECOVERD,N,NULL,NULL,Deployment/Recovery Notes: VR2W serial number not recorded when deployed.
ACB060-VR2W-113624-1,ACB,OTN-Global,ACB060-VR2W-113624-1,OTN-GlobalACBACB060-VR2W-113624-1ACB060-VR2W-113624-1,69.15037402,-107.077523,2015-08-05T04:50:53Z,RECOVERD,N,NULL,NULL,NULL
ACB019-113624-2015-3,ACB,OTN-Global,ACB019-113624-2015-3,OTN-GlobalACBACB019-113624-2015-3ACB019-113624-2015-3,69.34605,-106.32171,2016-08-03T14:30:00Z,RECOVERD,N,NULL,NULL,NULL
ACB020-113621-2015-3,ACB,OTN-Global,ACB020-113621-2015-3,OTN-GlobalACBACB020-113621-2015-3ACB020-113621-2015-3,69.34738,-106.35272,2016-08-03T15:00:00Z,RECOVERD,N,NULL,NULL,NULL
ACB057-127941-2015-2,ACB,OTN-Global,ACB057-127941-2015-2,OTN-GlobalACBACB057-127941-2015-2ACB057-127941-2015-2,69.76995,-104.36028,2016-08-01T04:30:00Z,MOVED,N,NULL,NULL,Deployment/Recovery Notes: Recovered 600m away from deployment; not redeployed
ACB060-113306-2015-2,ACB,OTN-Global,ACB060-113306-2015-2,OTN-GlobalACBACB060-113306-2015-2ACB060-113306-2015-2,69.15038,-107.07699,2016-08-03T16:45:00Z,RECOVERD,N,NULL,NULL,NULL
ACB007-VR2W-114025-3,ACB,OTN-Global,ACB007-VR2W-114025-3,OTN-GlobalACBACB007-VR2W-114025-3ACB007-VR2W-114025-3,69.39845899,-106.32864,2016-08-31T13:15:00Z,RECOVERD,N,NULL,NULL,NULL
ACB008-VR2W-113304-3,ACB,OTN-Global,ACB008-VR2W-113304-3,OTN-GlobalACBACB008-VR2W-113304-3ACB008-VR2W-113304-3,69.40522101,-106.351632,2016-08-31T13:45:00Z,RECOVERD,N,NULL,NULL,NULL
ACB012-VR2W-113303-3,ACB,OTN-Global,ACB012-VR2W-113303-3,OTN-GlobalACBACB012-VR2W-113303-3ACB012-VR2W-113303-3,69.11376497,-105.036269,2016-07-28T02:59:59Z,RECOVERD,N,NULL,NULL,NULL
ACB014-VR2W-122713-3,ACB,OTN-Global,ACB014-VR2W-122713-3,OTN-GlobalACBACB014-VR2W-122713-3ACB014-VR2W-122713-3,69.02431799,-107.277147,2016-08-03T01:17:00Z,RECOVERD,N,NULL,NULL,NULL
ACB017-VR2W-113311-3,ACB,OTN-Global,ACB017-VR2W-113311-3,OTN-GlobalACBACB017-VR2W-113311-3ACB017-VR2W-113311-3,69.46521004,-106.46593,2016-08-03T16:30:00Z,RECOVERD,N,NULL,NULL,NULL
ACB018-VR2W-110119-3,ACB,OTN-Global,ACB018-VR2W-110119-3,OTN-GlobalACBACB018-VR2W-110119-3ACB018-VR2W-110119-3,69.459278,-106.480685,2016-08-03T16:00:00Z,RECOVERD,N,NULL,NULL,NULL
ACB024-VR2W-110117-3,ACB,OTN-Global,ACB024-VR2W-110117-3,OTN-GlobalACBACB024-VR2W-110117-3ACB024-VR2W-110117-3,69.08325,-105.32323,2016-07-28T02:59:59Z,RECOVERD,N,NULL,NULL,NULL
ACB040-VR2W-122714-3,ACB,OTN-Global,ACB040-VR2W-122714-3,OTN-GlobalACBACB040-VR2W-122714-3ACB040-VR2W-122714-3,69.236542,-106.445402,2016-08-02T18:10:00Z,RECOVERD,N,NULL,NULL,NULL
ACB041-VR2W-122712-3,ACB,OTN-Global,ACB041-VR2W-122712-3,OTN-GlobalACBACB041-VR2W-122712-3ACB041-VR2W-122712-3,69.23581,-106.413692,2016-08-02T18:00:00Z,RECOVERD,N,NULL,NULL,NULL
ACB044-VR2W-113625-2,ACB,OTN-Global,ACB044-VR2W-113625-2,OTN-GlobalACBACB044-VR2W-113625-2ACB044-VR2W-113625-2,69.23809801,-106.486182,2016-08-02T18:16:00Z,RECOVERD,N,NULL,NULL,NULL
ACB045-VR2W-113310-2,ACB,OTN-Global,ACB045-VR2W-113310-2,OTN-GlobalACBACB045-VR2W-113310-2ACB045-VR2W-113310-2,69.23844997,-106.526931,2016-08-02T18:25:00Z,RECOVERD,N,NULL,NULL,NULL
ACB046-VR2W-113623-2,ACB,OTN-Global,ACB046-VR2W-113623-2,OTN-GlobalACBACB046-VR2W-113623-2ACB046-VR2W-113623-2,69.24043799,-106.569775,2016-08-02T18:32:00Z,RECOVERD,N,NULL,NULL,NULL
ACB047-VR2W-113662-2,ACB,OTN-Global,ACB047-VR2W-113662-2,OTN-GlobalACBACB047-VR2W-113662-2ACB047-VR2W-113662-2,69.24139998,-106.612473,2016-08-02T18:40:00Z,RECOVERD,N,NULL,NULL,NULL
ACB048-VR2W-113669-2,ACB,OTN-Global,ACB048-VR2W-113669-2,OTN-GlobalACBACB048-VR2W-113669-2ACB048-VR2W-113669-2,69.24313998,-106.654689,2016-08-02T18:49:00Z,RECOVERD,N,NULL,NULL,NULL
ACB049-VR2W-113307-2,ACB,OTN-Global,ACB049-VR2W-113307-2,OTN-GlobalACBACB049-VR2W-113307-2ACB049-VR2W-113307-2,69.24448502,-106.697769,2016-08-02T18:57:00Z,RECOVERD,N,NULL,NULL,NULL
ACB053-VR2W-124672-2,ACB,OTN-Global,ACB053-VR2W-124672-2,OTN-GlobalACBACB053-VR2W-124672-2ACB053-VR2W-124672-2,69.48643,-104.33802,2016-08-01T05:30:00Z,RECOVERD,N,NULL,NULL,NULL
ACB054-VR2W-122711-2,ACB,OTN-Global,ACB054-VR2W-122711-2,OTN-GlobalACBACB054-VR2W-122711-2ACB054-VR2W-122711-2,69.55395998,-104.177904,2016-08-22T22:00:00Z,RECOVERD,N,NULL,NULL,NULL
ACB055-VR2W-122710-2,ACB,OTN-Global,ACB055-VR2W-122710-2,OTN-GlobalACBACB055-VR2W-122710-2ACB055-VR2W-122710-2,69.72388,-104.49605,2016-08-01T05:00:00Z,RECOVERD,N,NULL,NULL,NULL
ACB056-VR2W-122709-2,ACB,OTN-Global,ACB056-VR2W-122709-2,OTN-GlobalACBACB056-VR2W-122709-2ACB056-VR2W-122709-2,69.87243,-104.85633,2016-08-01T05:30:00Z,RECOVERD,N,NULL,NULL,NULL
ACB058-VR2W-114020-2,ACB,OTN-Global,ACB058-VR2W-114020-2,OTN-GlobalACBACB058-VR2W-114020-2ACB058-VR2W-114020-2,69.44125,-106.66981,2016-08-09T03:20:00Z,RECOVERD,N,NULL,NULL,NULL
ACB059-VR2W-110150-2,ACB,OTN-Global,ACB059-VR2W-110150-2,OTN-GlobalACBACB059-VR2W-110150-2ACB059-VR2W-110150-2,69.43862398,-106.694527,2016-08-09T03:20:00Z,RECOVERD,N,NULL,NULL,NULL
ACB061-VR2W-122715-2,ACB,OTN-Global,ACB061-VR2W-122715-2,OTN-GlobalACBACB061-VR2W-122715-2ACB061-VR2W-122715-2,69.3743,-105.0409,2016-08-16T19:00:00Z,RECOVERD,N,NULL,NULL,NULL
MAL05-108620,V2LMAL,OTN-Global,MAL05-108620,OTN-GlobalV2LMALMAL05-108620MAL05-108620,46.533365,-63.774083,2015-09-28T17:21:00Z,RECOVERD,N,NULL,NULL,NULL
ACB063-VR2W-126952-1,ACB,OTN-Global,ACB063-VR2W-126952-1,OTN-GlobalACBACB063-VR2W-126952-1ACB063-VR2W-126952-1,69.41721,-106.14064,2016-08-21T20:45:00Z,RECOVERD,N,NULL,NULL,NULL
ACB064-VR2W-127909-1,ACB,OTN-Global,ACB064-VR2W-127909-1,OTN-GlobalACBACB064-VR2W-127909-1ACB064-VR2W-127909-1,69.36568,-106.01725,2016-08-21T21:00:00Z,RECOVERD,N,NULL,NULL,NULL
ACB065-VR2W-127946-1,ACB,OTN-Global,ACB065-VR2W-127946-1,OTN-GlobalACBACB065-VR2W-127946-1ACB065-VR2W-127946-1,69.39203,-105.76927,2016-08-21T21:30:00Z,RECOVERD,N,NULL,NULL,NULL
ACB067-VR2W-127910-1,ACB,OTN-Global,ACB067-VR2W-127910-1,OTN-GlobalACBACB067-VR2W-127910-1ACB067-VR2W-127910-1,69.39725,-104.56188,2016-08-11T06:00:00Z,RECOVERD,N,NULL,NULL,NULL
ACB068-VR2W-126818-1,ACB,OTN-Global,ACB068-VR2W-126818-1,OTN-GlobalACBACB068-VR2W-126818-1ACB068-VR2W-126818-1,69.40489,-104.57385,2016-08-12T06:00:00Z,RECOVERD,N,NULL,NULL,NULL
ACB070-VR2W-127913-1,ACB,OTN-Global,ACB070-VR2W-127913-1,OTN-GlobalACBACB070-VR2W-127913-1ACB070-VR2W-127913-1,69.46306,-105.51177,2016-08-12T08:00:00Z,RECOVERD,N,NULL,NULL,NULL
ACB072-VR2W-126954-1,ACB,OTN-Global,ACB072-VR2W-126954-1,OTN-GlobalACBACB072-VR2W-126954-1ACB072-VR2W-126954-1,69.4335,-105.16711,2016-08-11T06:30:00Z,RECOVERD,N,NULL,NULL,NULL
ACB073-VR2W-110548-1,ACB,OTN-Global,ACB073-VR2W-110548-1,OTN-GlobalACBACB073-VR2W-110548-1ACB073-VR2W-110548-1,69.4262,-105.16147,2016-08-11T07:00:00Z,RECOVERD,N,NULL,NULL,NULL
ACB075-VR2W-110522-1,ACB,OTN-Global,ACB075-VR2W-110522-1,OTN-GlobalACBACB075-VR2W-110522-1ACB075-VR2W-110522-1,69.40984,-105.14706,2016-08-11T08:00:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SC1-1115765-1,ACS,OTN-Global,ACS-SC1-1115765-1,OTN-GlobalACSACS-SC1-1115765-1ACS-SC1-1115765-1,65.4777,-65.8898,2012-08-25T20:12:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SC3-1115767-1,ACS,OTN-Global,ACS-SC3-1115767-1,OTN-GlobalACSACS-SC3-1115767-1ACS-SC3-1115767-1,65.4646,-65.971,2012-08-25T22:24:00Z,RECOVERD,N,NULL,NULL,NULL
ACS025-VR2W-110159-1,ACS,OTN-Global,ACS025-VR2W-110159-1,OTN-GlobalACSACS025-VR2W-110159-1ACS025-VR2W-110159-1,65.95117,-66.35183,2011-07-12T23:32:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SC2-1115768-1,ACS,OTN-Global,ACS-SC2-1115768-1,OTN-GlobalACSACS-SC2-1115768-1ACS-SC2-1115768-1,65.4712,-65.9307,2012-08-25T21:48:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SA3-1115771-1,ACS,OTN-Global,ACS-SA3-1115771-1,OTN-GlobalACSACS-SA3-1115771-1ACS-SA3-1115771-1,65.8145,-66.2198,2012-08-31T20:14:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SD1-VR2W-69-113621-1,ACS,OTN-Global,ACS-SD1-VR2W-69-113621-1,OTN-GlobalACSACS-SD1-VR2W-69-113621-1ACS-SD1-VR2W-69-113621-1,65.3415,-65.7868,2012-08-26T18:47:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SD1-1115770-1,ACS,OTN-Global,ACS-SD1-1115770-1,OTN-GlobalACSACS-SD1-1115770-1ACS-SD1-1115770-1,65.3415,-65.7868,2012-08-26T18:47:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SD2-1115777-1,ACS,OTN-Global,ACS-SD2-1115777-1,OTN-GlobalACSACS-SD2-1115777-1ACS-SD2-1115777-1,65.3492,-65.7479,2012-08-26T19:27:00Z,RECOVERD,N,NULL,NULL,NULL
ACS025-RBR TR-1050-09140-1,ACS,OTN-Global,ACS025-RBR TR-1050-09140-1,OTN-GlobalACSACS025-RBR TR-1050-09140-1ACS025-RBR TR-1050-09140-1,65.95117,-66.35183,2011-07-12T23:32:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SD3-1115774-1,ACS,OTN-Global,ACS-SD3-1115774-1,OTN-GlobalACSACS-SD3-1115774-1ACS-SD3-1115774-1,65.3568,-65.7087,2012-08-26T20:09:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SE1-1115775-1,ACS,OTN-Global,ACS-SE1-1115775-1,OTN-GlobalACSACS-SE1-1115775-1ACS-SE1-1115775-1,65.23,-65.5544,2012-08-26T23:01:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SE2-1115773-1,ACS,OTN-Global,ACS-SE2-1115773-1,OTN-GlobalACSACS-SE2-1115773-1ACS-SE2-1115773-1,65.2377,-65.5144,2012-08-26T22:19:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SE3R1-1115776-1,ACS,OTN-Global,ACS-SE3R1-1115776-1,OTN-GlobalACSACS-SE3R1-1115776-1ACS-SE3R1-1115776-1,65.2445,-65.4755,2012-08-26T21:39:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SE3R2-1115763-1,ACS,OTN-Global,ACS-SE3R2-1115763-1,OTN-GlobalACSACS-SE3R2-1115763-1ACS-SE3R2-1115763-1,65.2363,-65.5673,2012-08-29T23:12:00Z,RECOVERD,N,NULL,NULL,NULL
ACS015-RBR TR-1050-09031-1,ACS,OTN-Global,ACS015-RBR TR-1050-09031-1,OTN-GlobalACSACS015-RBR TR-1050-09031-1ACS015-RBR TR-1050-09031-1,65.9364,-66.2053,2011-08-10T20:29:00Z,RECOVERD,N,NULL,NULL,NULL
ACS010-RBR TR-1050-09151-1,ACS,OTN-Global,ACS010-RBR TR-1050-09151-1,OTN-GlobalACSACS010-RBR TR-1050-09151-1ACS010-RBR TR-1050-09151-1,65.96793,-66.35099,2011-07-13T22:21:00Z,RECOVERD,N,NULL,NULL,NULL
ACS011-RBR TR-1050-09123-1,ACS,OTN-Global,ACS011-RBR TR-1050-09123-1,OTN-GlobalACSACS011-RBR TR-1050-09123-1ACS011-RBR TR-1050-09123-1,65.96146,-66.3215,2011-07-13T22:32:30Z,RECOVERD,N,NULL,NULL,NULL
PANR1-TILT-167-1,ACS,OTN-Global,PANR1-TILT-167-1,OTN-GlobalACSPANR1-TILT-167-1PANR1-TILT-167-1,66.1458,-65.7844,2012-08-23T07:00:00Z,RECOVERD,N,NULL,NULL,Deployment/Recovery Notes: <phase_count>4</phase_count>
SC1-Thermistor-9117-1,ACS,OTN-Global,SC1-Thermistor-9117-1,OTN-GlobalACSSC1-Thermistor-9117-1SC1-Thermistor-9117-1,65.4777,-65.8898,2012-08-25T20:12:00Z,RECOVERD,N,NULL,NULL,Deployment/Recovery Notes: <phase_count>4</phase_count>
SE3R4-TILT-169-1,ACS,OTN-Global,SE3R4-TILT-169-1,OTN-GlobalACSSE3R4-TILT-169-1SE3R4-TILT-169-1,65.23,-65.5548,2012-08-29T20:22:00Z,RECOVERD,N,NULL,NULL,Deployment/Recovery Notes: <phase_count>4</phase_count>
ACS-SD2-VR2W-69-113624-1,ACS,OTN-Global,ACS-SD2-VR2W-69-113624-1,OTN-GlobalACSACS-SD2-VR2W-69-113624-1ACS-SD2-VR2W-69-113624-1,65.3492,-65.7479,2012-08-26T19:27:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SA1-1115766-1,ACS,OTN-Global,ACS-SA1-1115766-1,OTN-GlobalACSACS-SA1-1115766-1ACS-SA1-1115766-1,65.8266,-66.1373,2012-08-31T18:59:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SA2-1115772-1,ACS,OTN-Global,ACS-SA2-1115772-1,OTN-GlobalACSACS-SA2-1115772-1ACS-SA2-1115772-1,65.8203,-66.1785,2012-08-31T19:40:00Z,RECOVERD,N,NULL,NULL,NULL
ACS014-RBR TR-1050-09139-1,ACS,OTN-Global,ACS014-RBR TR-1050-09139-1,OTN-GlobalACSACS014-RBR TR-1050-09139-1ACS014-RBR TR-1050-09139-1,65.94264,-66.23439,2011-07-13T23:09:50Z,RECOVERD,N,NULL,NULL,NULL
ACS-PanR1-VR2W-180-300802-1,ACS,OTN-Global,ACS-PanR1-VR2W-180-300802-1,OTN-GlobalACSACS-PanR1-VR2W-180-300802-1ACS-PanR1-VR2W-180-300802-1,66.1458,-65.7844,2012-08-23T07:00:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-PanR2-VR2W-180-300803-1,ACS,OTN-Global,ACS-PanR2-VR2W-180-300803-1,OTN-GlobalACSACS-PanR2-VR2W-180-300803-1ACS-PanR2-VR2W-180-300803-1,66.1473,-65.7817,2012-08-23T07:00:00Z,RECOVERD,N,NULL,NULL,NULL
ACS013-RBR TR-1050-09150-1,ACS,OTN-Global,ACS013-RBR TR-1050-09150-1,OTN-GlobalACSACS013-RBR TR-1050-09150-1ACS013-RBR TR-1050-09150-1,65.94915,-66.26367,2011-07-13T22:59:09Z,RECOVERD,N,NULL,NULL,NULL
ACS-SD3-VR2W-69-113618-1,ACS,OTN-Global,ACS-SD3-VR2W-69-113618-1,OTN-GlobalACSACS-SD3-VR2W-69-113618-1ACS-SD3-VR2W-69-113618-1,65.3568,-65.7087,2012-08-26T20:09:00Z,RECOVERD,N,NULL,NULL,NULL
ACS012-RBR TR-1050-09146-1,ACS,OTN-Global,ACS012-RBR TR-1050-09146-1,OTN-GlobalACSACS012-RBR TR-1050-09146-1ACS012-RBR TR-1050-09146-1,65.95504,-66.29242,2011-07-13T22:49:34Z,RECOVERD,N,NULL,NULL,NULL
ACS-SE1-VR2W-69-113622-1,ACS,OTN-Global,ACS-SE1-VR2W-69-113622-1,OTN-GlobalACSACS-SE1-VR2W-69-113622-1ACS-SE1-VR2W-69-113622-1,65.23,-65.5544,2012-08-26T23:01:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SE2-VR2W-69-113629-1,ACS,OTN-Global,ACS-SE2-VR2W-69-113629-1,OTN-GlobalACSACS-SE2-VR2W-69-113629-1ACS-SE2-VR2W-69-113629-1,65.2377,-65.5144,2012-08-26T22:19:00Z,RECOVERD,N,NULL,NULL,NULL
MAL47-124702,V2LMAL,OTN-Global,MAL47-124702,OTN-GlobalV2LMALMAL47-124702MAL47-124702,46.526832,-63.753314,2015-09-28T18:38:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SE3R1-VR2W-69-113625-1,ACS,OTN-Global,ACS-SE3R1-VR2W-69-113625-1,OTN-GlobalACSACS-SE3R1-VR2W-69-113625-1ACS-SE3R1-VR2W-69-113625-1,65.2445,-65.4755,2012-08-26T21:39:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SE3R2-VR2W-69-113620-1,ACS,OTN-Global,ACS-SE3R2-VR2W-69-113620-1,OTN-GlobalACSACS-SE3R2-VR2W-69-113620-1ACS-SE3R2-VR2W-69-113620-1,65.2363,-65.5673,2012-08-29T22:44:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SE3R3-VR2W-69-113626-1,ACS,OTN-Global,ACS-SE3R3-VR2W-69-113626-1,OTN-GlobalACSACS-SE3R3-VR2W-69-113626-1ACS-SE3R3-VR2W-69-113626-1,65.2377,-65.5673,2012-08-29T23:12:00Z,RECOVERD,N,NULL,NULL,NULL
ACS001-VR2W-110148-1,ACS,OTN-Global,ACS001-VR2W-110148-1,OTN-GlobalACSACS001-VR2W-110148-1ACS001-VR2W-110148-1,66.01957,-66.61344,2011-07-13T21:41:00Z,RECOVERD,N,NULL,NULL,NULL
ACS002-VR2W-110154-1,ACS,OTN-Global,ACS002-VR2W-110154-1,OTN-GlobalACSACS002-VR2W-110154-1ACS002-VR2W-110154-1,66.01829,-66.58431,2011-07-13T20:43:00Z,RECOVERD,N,NULL,NULL,NULL
ACS003-VR2W-110149-1,ACS,OTN-Global,ACS003-VR2W-110149-1,OTN-GlobalACSACS003-VR2W-110149-1ACS003-VR2W-110149-1,66.01186,-66.55526,2011-07-13T21:02:00Z,RECOVERD,N,NULL,NULL,NULL
ACS004-VR2W-110151-1,ACS,OTN-Global,ACS004-VR2W-110151-1,OTN-GlobalACSACS004-VR2W-110151-1ACS004-VR2W-110151-1,66.00568,-66.52592,2011-07-13T21:11:00Z,RECOVERD,N,NULL,NULL,NULL
ACS005-VR2W-110160-1,ACS,OTN-Global,ACS005-VR2W-110160-1,OTN-GlobalACSACS005-VR2W-110160-1ACS005-VR2W-110160-1,65.99931,-66.49643,2011-07-13T21:22:00Z,RECOVERD,N,NULL,NULL,NULL
ACS006-VR2W-110153-1,ACS,OTN-Global,ACS006-VR2W-110153-1,OTN-GlobalACSACS006-VR2W-110153-1ACS006-VR2W-110153-1,65.99328,-66.46783,2011-07-13T21:34:00Z,RECOVERD,N,NULL,NULL,NULL
ACS-SMouth1-VR2W-69-113661-1,ACS,OTN-Global,ACS-SMouth1-VR2W-69-113661-1,OTN-GlobalACSACS-SMouth1-VR2W-69-113661-1ACS-SMouth1-VR2W-69-113661-1,64.7679,-63.9975,2012-09-18T07:00:00Z,RECOVERD,N,NULL,NULL,NULL
ACS007-VR2W-110127-1,ACS,OTN-Global,ACS007-VR2W-110127-1,OTN-GlobalACSACS007-VR2W-110127-1ACS007-VR2W-110127-1,65.98663,-66.43857,2011-07-13T21:46:00Z,RECOVERD,N,NULL,NULL,NULL
